id,off_start_day,off_start_time,off_end_day,off_end_time
71,34,1,162,24
72,143,1,198,24
83,170,1,257,24
85,298,1,366,24
87,343,1,820,24
88,137,1,206,24
98,201,1,255,24
100,244,1,370,24
101,269,1,367,24
108,239,1,295,24
109,298,1,344,24
112,1,1,406,24
