id,off_start_day,off_start_time,off_end_day,off_end_time
12,47,1,66,20
12,47,1,66,20
12,79,9,79,18
12,79,9,79,18
12,91,1,177,24
12,91,1,177,24
12,126,1,129,16
12,126,1,129,16
12,174,6,176,24
12,174,6,176,24
12,178,1,184,24
12,178,1,184,24
12,197,1,198,24
12,197,1,198,24
12,258,8,258,17
12,258,8,258,17
12,263,1,268,24
12,263,1,268,24
12,275,1,276,24
12,275,1,276,24
12,294,1,294,24
12,294,1,294,24
12,297,1,301,24
12,297,1,301,24
12,302,1,302,24
12,302,1,303,24
12,302,1,302,24
12,302,1,303,24
12,305,1,305,24
12,305,1,305,24
12,307,1,308,24
12,307,1,308,24
12,320,1,327,24
12,320,1,327,24
12,337,1,338,24
12,337,1,338,24
12,337,9,337,14
12,337,9,337,14
13,29,1,33,24
13,29,1,33,24
13,71,1,72,24
13,71,1,72,24
13,86,8,86,20
13,86,8,86,20
13,99,1,100,24
13,99,1,100,24
13,124,1,130,24
13,124,1,130,24
13,136,1,159,24
13,136,1,159,24
13,162,1,169,24
13,162,1,169,24
13,176,1,177,24
13,176,1,177,24
13,260,1,261,24
13,260,1,261,24
13,264,7,265,21
13,264,7,265,21
13,267,1,268,24
13,267,1,268,24
13,274,1,304,24
13,274,1,304,24
13,284,1,289,24
13,284,1,289,24
13,308,1,310,24
13,308,1,310,24
14,38,1,87,24
14,38,1,87,24
14,101,1,105,24
14,101,1,105,24
14,108,1,112,24
14,108,1,112,24
14,176,1,179,24
14,176,1,179,24
14,183,1,184,24
14,183,1,184,24
14,330,1,331,18
14,330,1,331,18
14,335,1,337,24
14,335,1,337,24
15,85,1,85,24
15,85,1,85,24
15,87,1,147,24
15,87,1,147,24
15,120,1,121,19
15,120,1,121,19
15,143,1,196,24
15,143,1,196,24
15,176,1,177,24
15,176,1,177,24
15,210,20,214,8
15,210,20,214,8
15,295,1,296,24
15,295,1,296,24
15,323,1,324,18
15,323,1,324,18
15,330,1,331,18
16,87,1,171,24
16,87,1,171,24
16,101,1,188,24
16,101,1,188,24
16,260,1,261,16
16,260,1,261,16
16,302,1,302,10
16,302,1,302,10
16,302,1,302,10
16,302,1,302,10
16,316,1,317,18
16,316,1,317,18
16,323,1,324,18
16,323,1,324,18
17,38,8,38,24
17,38,8,38,24
17,169,1,170,18
17,169,1,170,18
17,176,1,178,24
17,176,1,178,24
17,256,1,317,24
17,256,1,317,24
17,260,1,261,24
17,260,1,261,24
17,302,1,302,10
17,302,1,302,10
17,311,1,315,24
17,311,1,315,24
18,22,8,23,8
18,82,1,130,24
18,101,1,150,24
18,316,8,316,21
23,66,1,76,24
23,69,1,76,24
23,81,14,81,21
23,81,14,81,21
23,109,1,118,24
23,117,1,119,24
23,122,1,131,24
23,128,1,161,24
23,128,1,161,24
23,131,1,138,24
23,132,1,140,24
23,139,1,146,24
23,140,1,140,24
23,140,1,140,24
23,140,1,140,24
23,140,1,140,24
23,140,1,140,24
23,147,1,149,24
23,159,1,166,24
23,160,1,181,24
23,204,9,204,24
23,257,1,273,24
23,257,1,265,24
23,259,1,259,24
23,259,1,259,24
23,259,1,259,24
23,274,9,274,16
23,274,9,274,16
23,277,1,325,24
23,295,1,295,18
23,295,1,295,18
23,304,1,317,24
23,359,1,359,18
23,359,1,359,18
24,64,1,65,18
24,71,1,72,24
24,71,1,72,24
24,71,1,72,24
24,78,1,79,24
24,78,1,79,24
24,78,1,79,24
24,85,1,86,24
24,85,1,86,24
24,85,1,86,24
24,101,1,112,24
24,101,1,191,24
24,101,1,112,24
24,134,1,135,24
24,134,1,135,24
24,134,1,135,24
24,134,1,135,24
24,148,1,171,24
24,148,1,171,24
24,149,1,149,22
24,171,1,176,24
24,171,1,176,24
24,171,1,174,24
24,171,1,174,24
24,171,1,176,24
24,171,1,174,24
24,176,1,184,24
24,184,14,184,18
24,218,1,220,6
24,218,1,220,6
24,218,1,220,6
24,225,1,226,24
24,225,1,226,24
24,225,1,226,24
24,239,1,240,24
24,239,1,240,24
24,239,1,240,24
24,263,1,282,24
24,263,1,282,24
24,263,1,282,24
24,270,6,270,14
24,270,6,270,14
24,270,6,270,14
24,271,6,271,14
24,271,6,271,14
24,271,6,271,14
24,272,6,272,14
24,272,6,272,14
24,272,6,272,14
24,272,6,272,14
24,273,6,273,14
24,273,6,273,14
24,273,6,273,14
24,273,6,273,14
24,277,1,340,24
24,283,1,289,24
24,284,1,342,24
24,284,1,340,24
24,285,1,287,24
24,285,1,287,24
24,285,1,287,24
24,293,1,299,24
24,295,1,295,24
24,295,1,295,24
24,295,1,295,24
24,315,20,316,18
24,315,20,316,18
24,315,20,316,18
24,318,1,319,24
24,318,1,319,24
24,318,1,319,24
24,326,6,326,14
24,326,6,326,14
24,326,6,326,14
24,327,6,327,14
24,327,6,327,14
24,327,6,327,14
24,328,6,328,14
24,328,6,328,14
24,328,6,328,14
24,329,6,329,14
24,329,6,329,14
24,329,6,329,14
24,344,1,345,24
24,351,1,352,24
24,357,19,359,2
25,28,18,34,5
25,28,18,34,5
25,28,18,34,5
25,47,1,51,24
25,47,1,51,24
25,47,1,51,24
25,52,8,56,18
25,52,8,56,18
25,52,8,56,18
25,64,1,80,24
25,64,1,80,24
25,64,1,80,24
25,71,1,72,24
25,71,1,72,24
25,71,1,72,24
25,94,1,95,24
25,94,1,95,24
25,94,1,95,24
25,103,20,113,24
25,103,20,113,24
25,113,1,114,24
25,113,1,114,24
25,113,1,114,24
25,120,1,129,24
25,120,1,129,24
25,120,1,129,24
25,130,1,199,5
25,146,1,154,24
25,146,1,154,24
25,146,1,150,24
25,146,1,150,24
25,146,1,154,24
25,146,1,150,24
25,151,1,152,24
25,156,1,162,24
25,156,1,162,24
25,156,1,162,24
25,156,1,169,24
25,156,1,169,24
25,156,1,169,24
25,159,9,159,13
25,180,18,185,13
25,180,18,185,13
25,183,1,184,24
25,183,1,184,24
25,183,1,184,24
25,183,1,184,24
25,190,9,190,17
25,196,19,199,5
25,196,19,199,5
25,204,1,205,24
25,211,1,217,24
25,211,1,212,24
25,224,18,225,6
25,225,1,226,24
25,225,1,226,24
25,225,1,226,24
25,232,1,233,24
25,232,1,233,24
25,232,1,233,24
25,233,1,237,24
25,239,1,240,24
25,239,1,242,24
25,239,1,242,24
25,239,1,242,24
25,256,1,257,24
25,256,1,257,24
25,256,1,257,24
25,270,6,270,14
25,270,6,270,14
25,270,6,270,14
25,270,6,270,14
25,270,6,270,14
25,270,6,270,14
25,271,6,271,14
25,271,6,271,14
25,271,6,271,14
25,271,6,271,14
25,271,6,271,14
25,271,6,271,14
25,272,6,272,14
25,272,6,272,14
25,272,6,272,14
25,272,6,272,14
25,272,6,272,14
25,272,6,272,14
25,273,6,273,14
25,273,6,273,14
25,273,6,273,14
25,273,6,273,14
25,273,6,273,14
25,273,6,273,14
25,277,1,359,24
25,277,1,332,24
25,277,1,332,24
25,284,1,301,24
25,284,1,301,24
25,284,1,301,24
25,290,1,298,24
25,290,1,298,24
25,290,1,298,24
25,300,21,311,15
25,300,21,311,15
25,300,21,311,15
25,314,20,317,20
25,314,20,317,20
25,314,20,317,20
25,322,1,325,24
25,322,1,325,24
25,322,1,325,24
25,326,6,326,14
25,326,6,326,14
25,326,6,326,14
25,327,6,327,14
25,327,6,327,14
25,327,6,327,14
25,328,6,328,14
25,328,6,328,14
25,328,6,328,14
25,328,6,328,14
25,329,6,329,14
25,329,6,329,14
25,329,6,329,14
25,329,6,329,14
25,329,15,332,24
25,329,15,332,24
25,329,15,332,24
25,336,18,339,5
25,336,18,339,5
25,336,18,339,5
25,336,18,337,15
25,336,18,337,15
25,337,1,338,24
25,337,1,338,24
25,337,1,338,24
25,344,1,344,24
25,344,1,344,24
25,357,19,359,2
25,358,1,359,24
25,358,1,359,24
26,61,18,67,18
26,61,18,67,18
26,71,1,72,18
26,71,1,72,18
26,170,9,170,14
26,170,9,170,14
26,252,1,320,24
26,252,1,320,24
26,322,1,332,24
26,322,1,332,24
33,92,14,94,4
33,93,1,93,24
33,93,1,93,24
33,99,1,100,24
33,106,1,107,21
33,183,1,184,14
33,183,1,184,14
33,183,1,184,14
33,260,1,309,24
33,260,1,307,24
33,260,1,309,24
33,308,1,309,24
33,310,8,310,14
34,22,6,23,18
34,43,2,43,20
34,65,6,65,18
34,78,1,79,24
34,78,1,79,21
34,85,2,86,20
34,92,1,93,24
34,98,1,100,19
34,99,1,100,24
34,106,1,107,20
34,112,1,117,20
34,113,1,114,24
34,118,1,137,20
34,125,1,131,20
34,138,1,144,20
34,148,6,148,18
34,159,1,163,20
34,169,1,171,24
34,173,1,175,21
34,176,1,178,24
34,183,1,185,24
34,190,1,192,24
34,197,1,199,24
34,204,1,206,24
34,211,1,213,24
34,225,2,227,20
34,232,1,234,24
34,239,1,241,24
34,252,1,260,24
34,260,1,262,2
34,267,1,269,24
34,274,1,276,24
34,281,1,283,24
34,288,1,293,24
34,288,1,340,24
34,288,1,293,24
34,288,1,293,24
34,295,1,297,24
34,302,1,304,18
34,302,1,304,18
34,351,7,351,13
35,106,1,107,12
35,106,1,107,12
35,260,1,261,24
35,260,1,261,24
36,80,1,133,24
36,136,1,175,15
36,166,1,169,24
36,172,1,175,24
36,190,1,191,24
36,190,1,192,6
36,197,1,198,24
36,197,1,198,24
36,198,17,205,24
36,211,1,212,24
36,224,1,229,24
36,225,1,226,24
36,286,22,290,6
36,293,1,296,24
36,293,1,295,24
36,296,1,301,24
36,322,19,329,24
36,337,1,338,8
36,337,1,339,24
36,344,1,346,24
36,357,19,360,19
39,22,1,22,24
39,22,1,22,24
39,22,1,22,24
39,36,1,36,24
39,36,1,36,24
39,36,1,36,24
39,85,1,86,12
39,85,1,86,12
39,85,1,86,12
39,136,1,168,24
39,136,1,168,24
39,136,1,168,24
39,270,1,288,24
39,270,1,288,24
39,270,1,288,24
39,337,1,337,8
41,38,1,39,24
41,141,1,142,24
41,141,1,142,24
41,141,1,142,24
41,175,2,177,7
41,175,2,177,7
41,175,2,177,7
41,204,1,205,7
41,204,1,205,7
41,204,1,205,7
41,225,1,226,7
41,225,1,226,7
41,225,1,226,7
41,284,1,334,24
41,284,1,334,24
41,284,1,334,24
48,39,10,39,18
48,39,10,39,18
48,39,10,39,18
48,40,9,40,18
48,40,9,40,18
48,40,9,40,18
48,41,9,41,10
48,41,9,41,10
48,41,10,41,11
48,55,1,59,24
48,55,1,59,24
48,55,1,59,24
48,60,1,151,24
48,60,1,151,24
48,60,1,151,24
48,106,1,107,24
48,106,1,107,24
48,106,1,107,24
48,140,1,148,24
48,140,1,148,24
48,140,1,148,24
48,171,1,175,24
48,171,1,175,24
48,171,1,175,24
48,286,1,287,24
48,286,1,287,24
48,286,1,287,24
48,302,1,304,24
48,302,1,304,24
48,302,1,304,24
49,57,1,58,24
49,57,1,58,24
49,57,1,58,24
49,121,1,145,24
49,125,1,133,24
49,125,1,133,24
49,267,1,268,24
49,267,1,268,24
49,311,1,314,24
49,311,1,339,24
49,311,1,314,24
49,337,8,337,14
58,127,1,133,17
58,127,1,133,17
58,127,1,133,17
58,239,1,304,24
58,239,1,304,24
58,239,1,304,24
58,330,1,331,24
58,330,1,331,24
58,330,1,331,24
58,337,1,338,24
58,337,1,338,24
58,337,1,338,24
66,132,1,133,24
66,132,1,133,24
66,132,1,133,24
66,132,1,133,24
66,169,9,169,18
66,176,9,176,15
66,285,1,340,24
66,292,1,340,24
66,292,1,340,24
66,292,1,340,24
79,36,9,38,24
79,43,9,45,24
79,75,1,84,24
79,75,1,84,24
79,75,1,80,24
79,75,1,80,24
79,75,1,84,24
79,75,1,80,24
79,128,1,128,20
79,128,1,130,24
79,131,1,134,24
79,135,1,137,24
79,177,1,179,24
79,180,1,184,24
79,181,1,184,24
79,181,1,184,24
79,181,1,184,24
79,181,1,184,24
79,181,1,184,24
79,204,1,205,24
79,233,9,233,24
79,233,9,233,24
79,233,9,233,24
79,238,9,241,4
79,238,18,241,4
79,245,18,248,4
79,257,11,257,19
79,257,11,257,19
79,257,11,257,19
79,258,11,258,19
79,258,11,258,19
79,258,11,258,19
79,262,9,275,24
79,262,9,275,24
79,262,9,275,24
79,293,1,295,24
79,293,1,296,24
79,293,1,295,24
79,300,1,306,9
79,302,1,308,9
79,302,1,306,9
79,303,1,303,24
79,303,1,303,24
79,303,1,303,24
79,305,1,305,24
79,305,1,305,24
79,305,1,305,24
79,328,1,331,24
79,338,1,338,24
79,343,18,346,4
79,350,18,353,4
80,75,9,76,18
80,75,9,76,18
80,75,9,76,18
80,81,10,81,18
80,81,10,81,18
80,81,10,81,18
80,91,1,133,24
80,117,1,123,24
80,117,1,123,24
80,132,1,133,24
80,132,1,133,24
80,149,1,151,24
80,152,1,154,24
80,157,1,159,24
80,181,1,184,24
80,181,1,184,24
80,181,1,184,24
80,240,9,240,18
80,240,9,240,18
80,240,9,240,18
80,259,11,259,19
80,259,11,259,19
80,259,11,259,19
80,305,1,305,24
80,305,1,305,24
80,305,1,305,24
82,48,1,210,24
82,48,1,210,24
82,48,1,210,24
82,273,1,274,24
82,304,1,320,24
82,304,1,320,24
82,304,1,320,24
82,330,1,337,24
82,330,1,337,24
82,330,1,337,24
89,72,9,72,18
89,83,9,83,18
89,107,9,107,17
89,114,9,114,15
89,140,1,149,18
89,289,1,294,24
89,296,1,301,24
89,298,1,300,18
91,64,1,66,5
91,64,1,66,5
91,64,1,66,5
91,64,1,66,5
91,64,1,66,5
91,64,1,66,5
91,99,12,100,18
91,120,1,181,24
91,136,10,150,14
91,148,1,158,5
91,148,1,158,5
91,148,1,159,24
91,148,1,159,24
91,148,1,158,5
91,148,1,159,24
91,176,1,178,5
91,176,1,178,5
91,176,1,178,5
91,176,1,178,5
91,176,1,178,5
91,176,1,178,5
91,253,8,256,5
91,254,1,256,5
91,254,1,256,5
91,254,1,256,5
91,254,1,256,5
91,254,1,256,5
91,272,8,287,17
91,330,1,344,5
91,330,1,344,5
91,330,1,346,5
91,330,1,346,5
91,330,1,344,5
91,330,1,346,5
91,354,13,354,19
91,354,13,354,19
91,354,13,354,19
91,354,13,354,19
92,94,1,110,24
92,94,1,110,24
92,94,1,123,24
92,152,1,156,20
92,152,1,156,20
92,152,1,156,20
92,170,1,170,20
92,170,1,170,20
92,170,1,170,20
92,173,14,173,17
92,173,14,173,17
92,173,14,173,17
92,173,14,173,17
92,174,12,174,13
92,174,12,174,13
92,174,12,174,13
92,174,12,174,13
92,196,23,199,7
92,196,23,199,7
92,196,23,199,7
92,232,1,234,5
92,232,1,234,5
92,232,1,234,5
92,274,1,289,24
92,274,1,289,24
92,274,1,289,24
92,304,1,317,24
92,304,1,317,24
92,318,1,332,7
92,323,1,324,24
92,323,1,324,24
92,323,1,324,24
92,330,1,332,24
92,330,1,332,24
92,330,1,332,24
92,352,8,352,13
92,352,8,352,13
92,352,8,352,13
93,29,1,33,24
93,29,1,33,24
93,29,1,33,24
93,29,1,33,24
93,29,1,33,24
93,29,1,33,24
93,36,1,38,6
93,36,1,38,6
93,36,1,38,6
93,36,1,38,6
93,37,1,37,24
93,50,1,51,24
93,50,1,51,24
93,50,1,51,24
93,50,1,51,24
93,60,5,125,24
93,60,5,125,24
93,71,1,72,24
93,71,1,72,24
93,71,1,72,24
93,71,1,72,24
93,85,1,86,24
93,85,1,86,24
93,85,1,86,24
93,85,1,86,24
93,99,1,100,24
93,99,1,101,3
93,99,1,100,24
93,99,1,101,3
93,113,1,114,24
93,113,1,114,24
93,113,1,114,24
93,113,1,114,24
93,125,1,128,24
93,125,1,128,24
93,125,1,128,24
93,125,1,128,24
93,132,1,147,24
93,134,7,135,18
93,134,7,135,18
93,135,1,144,24
93,135,1,144,24
93,141,1,142,24
93,141,1,142,24
93,141,1,142,24
93,141,1,142,24
93,143,13,143,19
93,143,13,143,19
93,144,11,144,13
93,144,11,144,13
93,144,18,144,19
93,144,18,144,19
93,148,7,149,18
93,148,7,149,18
93,155,1,157,20
93,155,1,157,20
93,155,1,157,24
93,155,1,157,24
93,155,1,157,20
93,155,1,157,24
93,155,1,157,24
93,169,1,170,24
93,169,1,170,24
93,169,1,170,24
93,169,1,170,24
93,170,1,170,20
93,170,1,170,20
93,170,1,170,20
93,183,1,184,24
93,183,1,184,24
93,190,1,191,24
93,190,1,191,24
93,190,1,191,24
93,190,1,191,24
93,204,1,205,18
93,204,1,205,18
93,204,1,205,18
93,225,1,227,24
93,225,1,227,24
93,225,1,227,24
93,225,1,227,24
93,232,1,233,24
93,232,1,233,24
93,232,1,233,24
93,239,1,240,24
93,239,1,240,24
93,239,1,241,6
93,239,1,240,24
93,252,5,256,24
93,252,5,256,24
93,254,13,255,14
93,254,13,255,14
93,254,13,255,14
93,267,1,268,24
93,267,1,268,24
93,267,1,268,24
93,267,1,268,24
93,274,1,276,24
93,274,1,276,24
93,274,1,276,24
93,283,8,283,21
93,283,8,283,21
93,283,8,283,21
93,283,9,283,15
93,283,9,283,15
93,283,9,283,15
93,288,1,304,24
93,288,1,333,24
93,288,1,304,24
93,288,1,333,24
93,295,7,295,18
93,295,7,295,18
93,295,7,295,18
93,302,1,304,7
93,302,1,304,7
93,302,1,304,7
93,317,1,320,24
93,317,1,320,24
93,337,7,338,19
93,337,7,338,19
93,338,1,338,20
93,338,1,338,20
93,344,7,345,20
93,344,7,345,20
93,346,11,346,13
93,346,11,346,13
93,346,17,346,19
93,346,17,346,19
93,358,8,358,13
93,358,8,358,13
93,358,8,358,13
95,127,1,131,24
95,127,1,131,24
95,142,13,142,20
95,142,13,142,20
95,143,9,143,14
95,143,9,143,14
95,283,1,290,24
95,283,1,290,24
104,122,1,124,24
104,122,1,124,24
104,122,1,124,24
104,134,1,134,24
104,181,8,183,24
104,181,8,183,24
104,181,8,183,24
104,197,7,198,7
104,197,7,198,7
104,197,7,198,7
104,259,1,297,24
104,280,8,280,16
104,280,8,280,16
104,290,1,306,24
104,290,1,303,24
104,290,1,303,24
104,304,1,306,24
104,304,1,306,24
104,315,1,319,24
104,322,9,325,24
104,322,9,325,24
104,322,9,325,24
105,89,1,112,24
105,89,1,112,24
105,122,1,128,24
105,122,1,124,24
105,122,1,124,24
105,179,1,183,24
105,179,1,183,24
105,181,8,181,18
105,181,8,181,18
105,181,8,181,18
105,318,1,321,24
105,318,9,318,20
105,318,9,318,20
107,127,1,180,24
107,127,1,180,24
107,127,1,180,24
107,224,18,228,13
107,224,18,228,13
107,224,18,228,13
113,51,1,51,24
113,51,1,51,24
113,51,1,51,24
113,55,14,55,20
113,71,1,72,24
113,71,1,72,24
113,71,1,72,24
113,76,7,76,17
113,77,7,77,17
113,78,1,79,24
113,78,1,79,24
113,78,1,79,24
113,85,1,85,4
113,86,1,86,4
113,87,1,87,4
113,88,1,88,4
113,89,1,89,4
113,90,1,90,4
113,144,1,144,4
113,144,1,144,4
113,144,1,144,4
113,144,22,145,5
113,144,22,145,5
113,144,22,145,5
113,145,22,146,5
113,145,22,146,5
113,145,22,146,5
113,146,21,147,5
113,146,22,147,5
113,146,22,147,5
113,146,22,147,5
113,147,21,148,5
113,147,22,148,5
113,147,22,148,5
113,147,22,148,5
113,150,1,151,24
113,150,1,151,24
113,150,1,151,24
113,155,1,156,24
113,155,1,156,24
113,155,1,156,24
113,162,1,163,24
113,162,1,163,24
113,162,1,163,24
113,174,5,174,15
113,176,1,178,24
113,176,1,178,24
113,176,1,178,24
113,246,1,248,24
113,246,1,248,24
113,246,1,248,24
113,256,1,260,24
113,256,1,260,24
113,256,1,260,24
113,272,1,274,24
113,272,1,274,24
113,272,1,274,24
113,306,1,308,24
113,306,1,308,24
113,306,1,308,24
113,320,1,322,24
113,320,1,322,24
113,320,1,322,24
113,336,13,336,16
113,336,13,336,16
113,336,13,336,16
113,358,5,360,5
113,358,5,360,5
113,358,5,360,5
114,22,1,22,24
114,22,1,22,24
114,22,1,23,24
114,22,1,23,24
114,22,1,22,24
114,22,1,23,24
114,29,9,29,18
114,29,9,29,18
114,29,9,29,18
114,64,1,65,24
114,64,1,65,24
114,64,1,65,24
114,65,1,65,24
114,65,1,65,24
114,65,1,65,24
114,71,1,72,24
114,71,1,72,24
114,71,1,72,24
114,85,1,86,24
114,85,1,86,24
114,85,1,86,24
114,112,1,113,24
114,112,1,113,24
114,112,1,113,24
114,132,1,135,24
114,132,1,135,24
114,132,1,135,24
114,144,1,144,4
114,144,1,144,4
114,144,1,144,4
114,144,1,144,4
114,144,1,144,4
114,144,1,144,4
114,144,22,145,5
114,144,22,145,5
114,144,22,145,5
114,144,22,145,5
114,144,22,145,5
114,144,22,145,5
114,145,22,146,5
114,145,22,146,5
114,145,22,146,5
114,145,22,146,5
114,145,22,146,5
114,145,22,146,5
114,146,22,147,5
114,146,22,147,5
114,146,22,147,5
114,146,22,147,5
114,146,22,147,5
114,146,22,147,5
114,147,22,148,5
114,147,22,148,5
114,147,22,148,5
114,147,22,148,5
114,147,22,148,5
114,147,22,148,5
114,168,1,170,24
114,168,1,170,24
114,168,1,170,24
114,172,1,177,24
114,176,1,178,24
114,176,1,178,24
114,176,1,178,24
114,251,1,343,24
114,251,1,343,24
114,251,1,343,24
114,263,1,271,24
114,263,1,271,24
114,263,1,271,24
114,293,1,294,24
114,293,1,294,24
114,293,1,294,24
114,313,1,315,24
114,313,1,315,24
114,313,1,315,24
