id,off_start_day,off_start_time,off_end_day,off_end_time
68,1,1,88,24
70,1,1,55,24
71,228,1,300,24
72,273,1,394,24
84,1,1,55,24
87,351,1,436,24
88,262,1,390,24
99,1,1,69,24
100,68,1,131,24
101,208,1,270,24
112,98,1,923,24
